n,fronteraMax,tamClique,tiempo
99,34,2,241980
102,35,2,281983
102,35,2,298415
102,35,2,284302
102,35,2,286539
102,35,2,285398
102,35,2,285045
102,35,2,284278
102,35,2,332645
102,35,2,330261
102,35,2,371131
102,35,2,375433
102,35,2,309149
102,35,2,283035
102,35,2,282447
102,35,2,283321
102,35,2,285379
102,35,2,283230
102,35,2,284697
102,35,2,283955
102,35,2,249329
105,36,2,297158
105,36,2,257801
105,36,2,256436
105,36,2,306588
105,36,2,296215
105,36,2,291451
105,36,2,257608
105,36,2,305254
105,36,2,276269
105,36,2,257978
105,36,2,257014
105,36,2,259425
105,36,2,257796
105,36,2,257930
105,36,2,290235
105,36,2,293056
105,36,2,352622
105,36,2,318086
105,36,2,313134
105,36,2,311873
108,37,2,300871
108,37,2,304273
108,37,2,303394
108,37,2,270609
108,37,2,267620
108,37,2,268010
108,37,2,306566
108,37,2,332075
108,37,2,327620
108,37,2,324061
108,37,2,323154
108,37,2,320769
108,37,2,321320
108,37,2,299740
108,37,2,303293
108,37,2,300073
108,37,2,350542
108,37,2,349518
108,37,2,350628
108,37,2,303242
111,38,2,310239
111,38,2,311436
111,38,2,334290
111,38,2,301648
111,38,2,275021
111,38,2,272736
111,38,2,466810
111,38,2,499525
111,38,2,465780
111,38,2,467616
111,38,2,419924
111,38,2,360538
111,38,2,362431
111,38,2,427715
111,38,2,425276
111,38,2,425320
111,38,2,310948
111,38,2,309806
111,38,2,310274
111,38,2,310254
114,39,2,319511
114,39,2,329937
114,39,2,325624
114,39,2,323029
114,39,2,354448
114,39,2,320049
114,39,2,443999
114,39,2,504481
114,39,2,342726
114,39,2,340757
114,39,2,343594
114,39,2,329583
114,39,2,324408
114,39,2,318875
114,39,2,367255
114,39,2,368208
114,39,2,368004
114,39,2,369135
114,39,2,369759
114,39,2,379024
117,40,2,289368
117,40,2,293228
117,40,2,292660
117,40,2,307930
117,40,2,292438
117,40,2,290484
117,40,2,292369
117,40,2,337367
117,40,2,355443
117,40,2,332862
117,40,2,330066
117,40,2,331194
117,40,2,329954
117,40,2,334493
117,40,2,403863
117,40,2,396106
117,40,2,329582
117,40,2,331718
117,40,2,330593
117,40,2,314272
120,41,2,300260
120,41,2,298650
120,41,2,302936
120,41,2,300790
120,41,2,402613
120,41,2,392864
120,41,2,363806
120,41,2,366997
120,41,2,374256
120,41,2,362397
120,41,2,364437
120,41,2,373049
120,41,2,365256
120,41,2,363608
120,41,2,337082
120,41,2,297186
120,41,2,298084
120,41,2,321291
120,41,2,300030
120,41,2,299140
123,42,2,353833
123,42,2,349335
123,42,2,363159
123,42,2,348896
123,42,2,524347
123,42,2,432919
123,42,2,300322
123,42,2,291718
123,42,2,292944
123,42,2,373162
123,42,2,372199
123,42,2,379326
123,42,2,378539
123,42,2,376158
123,42,2,373881
123,42,2,384160
123,42,2,374296
123,42,2,375510
123,42,2,373640
123,42,2,378091
126,43,2,387373
126,43,2,387300
126,43,2,388094
126,43,2,383586
126,43,2,386342
126,43,2,384067
126,43,2,393306
126,43,2,404459
126,43,2,440563
126,43,2,387420
126,43,2,390986
126,43,2,301458
126,43,2,301018
126,43,2,302463
126,43,2,298781
126,43,2,414162
126,43,2,415883
126,43,2,412106
126,43,2,415856
126,43,2,417855
129,44,2,432359
129,44,2,428118
129,44,2,476508
129,44,2,399258
129,44,2,370346
129,44,2,371105
129,44,2,380263
129,44,2,402823
129,44,2,373604
129,44,2,374073
129,44,2,370215
129,44,2,372342
129,44,2,379402
129,44,2,370712
129,44,2,373507
129,44,2,373394
129,44,2,372265
129,44,2,371573
129,44,2,432673
129,44,2,435190
132,45,2,442819
132,45,2,446169
132,45,2,615171
132,45,2,443254
132,45,2,443736
132,45,2,416439
132,45,2,442808
132,45,2,416802
132,45,2,412333
132,45,2,413457
132,45,2,408856
132,45,2,407397
132,45,2,577618
132,45,2,344081
132,45,2,348298
132,45,2,339561
132,45,2,401712
132,45,2,340525
132,45,2,339293
132,45,2,383331
135,46,2,391633
135,46,2,392326
135,46,2,454848
135,46,2,395373
135,46,2,452698
135,46,2,454607
135,46,2,461790
135,46,2,598816
135,46,2,453071
135,46,2,451153
135,46,2,391360
135,46,2,393429
135,46,2,392865
135,46,2,349762
135,46,2,359877
135,46,2,351049
135,46,2,345718
135,46,2,346789
135,46,2,348421
135,46,2,454863
138,47,2,467113
138,47,2,433401
138,47,2,568501
138,47,2,433366
138,47,2,434228
138,47,2,433552
138,47,2,446248
138,47,2,481341
138,47,2,406927
138,47,2,406188
138,47,2,404340
138,47,2,412188
138,47,2,405626
138,47,2,405587
138,47,2,404809
138,47,2,405187
138,47,2,405012
138,47,2,402345
138,47,2,404100
138,47,2,402552
141,48,2,415347
141,48,2,478280
141,48,2,483073
141,48,2,481123
141,48,2,478710
141,48,2,365288
141,48,2,371540
141,48,2,368567
141,48,2,364923
141,48,2,364255
141,48,2,480775
141,48,2,486802
141,48,2,481290
141,48,2,520265
141,48,2,346362
141,48,2,349144
141,48,2,359441
141,48,2,444486
141,48,2,446677
141,48,2,444396
144,49,2,597362
144,49,2,651981
144,49,2,642740
144,49,2,550557
144,49,2,492939
144,49,2,490480
144,49,2,517290
144,49,2,640198
144,49,2,678631
144,49,2,426024
144,49,2,435123
144,49,2,463503
144,49,2,454618
144,49,2,455758
144,49,2,716254
144,49,2,706578
144,49,2,578428
144,49,2,374245
144,49,2,376407
144,49,2,374948
147,50,2,385099
147,50,2,507132
147,50,2,474273
147,50,2,469079
147,50,2,468826
147,50,2,503145
147,50,2,476744
147,50,2,399160
147,50,2,449574
147,50,2,438156
147,50,2,437891
147,50,2,440237
147,50,2,443495
147,50,2,463999
147,50,2,446444
147,50,2,448366
147,50,2,545913
147,50,2,466893
147,50,2,468083
147,50,2,436478
150,51,2,447674
150,51,2,447122
150,51,2,450889
150,51,2,446060
150,51,2,447236
150,51,2,449286
150,51,2,454027
150,51,2,449587
150,51,2,447321
150,51,2,446870
150,51,2,451434
150,51,2,443857
150,51,2,445320
150,51,2,445471
150,51,2,473475
150,51,2,446298
150,51,2,446389
150,51,2,446383
150,51,2,446859
150,51,2,453752
153,52,2,471941
153,52,2,458942
153,52,2,460163
153,52,2,459913
153,52,2,464855
153,52,2,457251
153,52,2,465435
153,52,2,460132
153,52,2,503657
153,52,2,461380
153,52,2,465876
153,52,2,464566
153,52,2,465681
153,52,2,462885
153,52,2,460277
153,52,2,461287
153,52,2,460996
153,52,2,462305
153,52,2,462522
153,52,2,461148
156,53,2,472063
156,53,2,468677
156,53,2,477466
156,53,2,472793
156,53,2,476883
156,53,2,471834
156,53,2,479347
156,53,2,471577
156,53,2,504147
156,53,2,506352
156,53,2,505460
156,53,2,502276
156,53,2,472887
156,53,2,474587
156,53,2,468645
156,53,2,493144
156,53,2,472299
156,53,2,467870
156,53,2,470877
156,53,2,476370
159,54,2,487075
159,54,2,483183
159,54,2,483679
159,54,2,483329
159,54,2,483065
159,54,2,482023
159,54,2,490300
159,54,2,432940
159,54,2,424110
159,54,2,439295
159,54,2,478719
159,54,2,505483
159,54,2,482193
159,54,2,555085
159,54,2,599687
159,54,2,424346
159,54,2,462456
159,54,2,425234
159,54,2,426920
159,54,2,561882
162,55,2,612297
162,55,2,494600
162,55,2,511459
162,55,2,488220
162,55,2,667261
162,55,2,749058
162,55,2,493633
162,55,2,490233
162,55,2,490269
162,55,2,501972
162,55,2,491733
162,55,2,491553
162,55,2,498519
162,55,2,493460
162,55,2,493008
162,55,2,433197
162,55,2,434207
162,55,2,437081
162,55,2,496443
162,55,2,494970
165,56,2,502122
165,56,2,759650
165,56,2,756671
165,56,2,447380
165,56,2,444398
165,56,2,452743
165,56,2,541481
165,56,2,544061
165,56,2,539689
165,56,2,947478
165,56,2,504578
165,56,2,506014
165,56,2,508351
165,56,2,505314
165,56,2,502615
165,56,2,512861
165,56,2,510204
165,56,2,502856
165,56,2,503246
165,56,2,842123
168,57,2,547074
168,57,2,551693
168,57,2,623566
168,57,2,529372
168,57,2,517270
168,57,2,455811
168,57,2,468000
168,57,2,460904
168,57,2,455009
168,57,2,455229
168,57,2,493292
168,57,2,455244
168,57,2,455583
168,57,2,453264
168,57,2,457376
168,57,2,460749
168,57,2,703397
168,57,2,457907
168,57,2,454781
168,57,2,455950
171,58,2,571723
171,58,2,617378
171,58,2,587722
171,58,2,466566
171,58,2,465304
171,58,2,468210
171,58,2,534918
171,58,2,557827
171,58,2,560211
171,58,2,632821
171,58,2,528394
171,58,2,528388
171,58,2,526763
171,58,2,529478
171,58,2,526664
171,58,2,525398
171,58,2,526042
171,58,2,526614
171,58,2,528330
171,58,2,525451
174,59,2,550575
174,59,2,549255
174,59,2,558624
174,59,2,484417
174,59,2,485052
174,59,2,566590
174,59,2,581472
174,59,2,555999
174,59,2,551741
174,59,2,484548
174,59,2,483930
174,59,2,485912
174,59,2,590556
174,59,2,588928
174,59,2,583003
174,59,2,508286
174,59,2,482368
174,59,2,483871
174,59,2,551024
174,59,2,547622
177,60,2,604824
177,60,2,585229
177,60,2,567075
177,60,2,560908
177,60,2,553216
177,60,2,556980
177,60,2,855924
177,60,2,593911
177,60,2,652856
177,60,2,656141
177,60,2,646764
177,60,2,592250
177,60,2,599785
177,60,2,569840
177,60,2,437029
177,60,2,438295
177,60,2,441494
177,60,2,834083
177,60,2,964659
177,60,2,738907
180,61,2,508919
180,61,2,511226
180,61,2,839298
180,61,2,496756
180,61,2,505211
180,61,2,498804
180,61,2,563849
180,61,2,565188
180,61,2,562686
180,61,2,844587
180,61,2,500061
180,61,2,499631
180,61,2,496839
180,61,2,495762
180,61,2,499764
180,61,2,497389
180,61,2,497879
180,61,2,497649
180,61,2,500226
180,61,2,543033
183,62,2,544280
183,62,2,526880
183,62,2,578833
183,62,2,506309
183,62,2,512960
183,62,2,521498
183,62,2,487624
183,62,2,533940
183,62,2,482138
183,62,2,510542
183,62,2,520750
183,62,2,517582
183,62,2,544842
183,62,2,507940
183,62,2,512495
183,62,2,508645
183,62,2,523626
183,62,2,507505
183,62,2,506559
183,62,2,511183
186,63,2,521854
186,63,2,521432
186,63,2,535717
186,63,2,570908
186,63,2,519043
186,63,2,517574
186,63,2,524059
186,63,2,519011
186,63,2,519290
186,63,2,518531
186,63,2,519778
186,63,2,518507
186,63,2,632649
186,63,2,634115
186,63,2,628732
186,63,2,651872
186,63,2,519731
186,63,2,520177
186,63,2,516669
186,63,2,518235
189,64,2,531835
189,64,2,532920
189,64,2,553733
189,64,2,532543
189,64,2,532906
189,64,2,534755
189,64,2,536505
189,64,2,568208
189,64,2,529558
189,64,2,529812
189,64,2,529465
189,64,2,552888
189,64,2,527104
189,64,2,529182
189,64,2,645268
189,64,2,652790
189,64,2,640535
189,64,2,572127
189,64,2,523482
189,64,2,508074
192,65,2,514497
192,65,2,513110
192,65,2,555478
192,65,2,614114
192,65,2,613278
192,65,2,625856
