n,fronteraMax,tamClique,tiempo
51,31,2,535010
51,31,2,467791
51,31,2,531513
51,31,2,469097
51,31,2,471377
54,33,2,686875
54,33,2,568669
54,33,2,684662
54,33,2,688650
54,33,2,712303
54,33,2,497783
54,33,2,583853
54,33,2,501609
54,33,2,938935
54,33,2,734364
54,33,2,573008
54,33,2,518345
54,33,2,500774
54,33,2,540871
54,33,2,500163
54,33,2,495607
54,33,2,497394
54,33,2,642412
54,33,2,506475
54,33,2,503590
54,33,2,540461
54,33,2,497798
54,33,2,501987
54,33,2,677069
54,33,2,682235
54,33,2,500789
54,33,2,653003
54,33,2,731810
54,33,2,650115
54,33,2,645333
57,35,2,566743
57,35,2,528807
57,35,2,539103
57,35,2,527046
57,35,2,851872
57,35,2,710663
57,35,2,578473
57,35,2,759435
57,35,2,529314
57,35,2,592045
57,35,2,744809
57,35,2,572516
57,35,2,529319
57,35,2,534195
57,35,2,690637
57,35,2,692157
57,35,2,553591
57,35,2,524568
57,35,2,537765
57,35,2,569469
57,35,2,1011709
57,35,2,531512
57,35,2,741889
57,35,2,529452
57,35,2,527715
57,35,2,744988
57,35,2,531819
57,35,2,527227
57,35,2,729086
57,35,2,524311
60,37,2,786441
60,37,2,760394
60,37,2,722254
60,37,2,735307
60,37,2,557306
60,37,2,727249
60,37,2,604327
60,37,2,730842
60,37,2,600258
60,37,2,575346
60,37,2,556604
60,37,2,594500
60,37,2,724309
60,37,2,611139
60,37,2,565236
60,37,2,552595
60,37,2,615088
60,37,2,559685
60,37,2,594171
60,37,2,558728
60,37,2,568724
60,37,2,567308
60,37,2,727137
60,37,2,740840
60,37,2,573121
60,37,2,568491
60,37,2,621222
60,37,2,719112
60,37,2,557690
60,37,2,630778
63,39,2,769396
63,39,2,591906
63,39,2,585718
63,39,2,1036413
63,39,2,777343
63,39,2,623292
63,39,2,798635
63,39,2,752230
63,39,2,750373
63,39,2,879932
63,39,2,664803
63,39,2,755541
63,39,2,668953
63,39,2,617130
63,39,2,781975
63,39,2,586856
63,39,2,591385
63,39,2,638175
63,39,2,766414
63,39,2,587960
63,39,2,641430
63,39,2,589643
63,39,2,755027
63,39,2,646483
63,39,2,792894
63,39,2,613110
63,39,2,635375
63,39,2,587820
63,39,2,582503
63,39,2,634165
66,41,2,628762
66,41,2,622925
66,41,2,672057
66,41,2,673255
66,41,2,789820
66,41,2,623502
66,41,2,627102
66,41,2,622441
66,41,2,626515
66,41,2,1265271
66,41,2,657330
66,41,2,626684
66,41,2,671441
66,41,2,673618
66,41,2,809311
66,41,2,631474
66,41,2,658066
66,41,2,623634
66,41,2,802542
66,41,2,620420
66,41,2,894578
66,41,2,629030
66,41,2,626470
66,41,2,866312
66,41,2,623807
66,41,2,628604
66,41,2,622904
66,41,2,798444
66,41,2,622109
66,41,2,660304
69,43,2,925238
69,43,2,662102
69,43,2,881866
69,43,2,777000
69,43,2,680978
69,43,2,708340
69,43,2,658869
69,43,2,675579
69,43,2,825011
69,43,2,984378
69,43,2,653468
69,43,2,977569
69,43,2,848992
69,43,2,863163
69,43,2,652484
69,43,2,722378
69,43,2,653627
69,43,2,658139
69,43,2,900746
69,43,2,700522
69,43,2,687612
69,43,2,708448
69,43,2,712775
69,43,2,656681
69,43,2,691081
69,43,2,659176
69,43,2,712663
69,43,2,657627
69,43,2,667640
69,43,2,709443
72,45,2,693319
72,45,2,696447
72,45,2,884596
72,45,2,891482
72,45,2,816151
72,45,2,733452
72,45,2,689580
72,45,2,695582
72,45,2,721222
72,45,2,1002244
72,45,2,935640
72,45,2,937772
72,45,2,693365
72,45,2,699977
72,45,2,909681
72,45,2,753114
72,45,2,730541
72,45,2,902115
72,45,2,684515
72,45,2,927324
72,45,2,891164
72,45,2,732756
72,45,2,699277
72,45,2,719319
72,45,2,896831
72,45,2,691732
72,45,2,895822
72,45,2,719273
72,45,2,891555
72,45,2,885870
75,47,2,714410
75,47,2,742056
75,47,2,726215
75,47,2,765577
75,47,2,787678
75,47,2,724140
75,47,2,776130
75,47,2,715832
75,47,2,876396
75,47,2,1061742
75,47,2,719925
75,47,2,734594
75,47,2,941047
75,47,2,767718
75,47,2,928847
75,47,2,719392
75,47,2,715062
75,47,2,737432
75,47,2,720699
75,47,2,722592
75,47,2,969504
75,47,2,713448
75,47,2,722403
75,47,2,760483
75,47,2,786835
75,47,2,716585
75,47,2,727930
75,47,2,721538
75,47,2,927347
75,47,2,721485
78,49,2,765600
78,49,2,806986
78,49,2,761877
78,49,2,861064
78,49,2,969123
78,49,2,968010
78,49,2,976196
78,49,2,810420
78,49,2,1198297
78,49,2,757362
78,49,2,1075080
78,49,2,909624
78,49,2,804960
78,49,2,969723
78,49,2,970366
78,49,2,969270
78,49,2,1019684
78,49,2,767218
78,49,2,981730
78,49,2,821130
78,49,2,967843
78,49,2,752342
78,49,2,788985
78,49,2,1009369
78,49,2,754565
78,49,2,1025044
78,49,2,756115
78,49,2,801943
78,49,2,972811
78,49,2,1020111
81,51,2,797054
81,51,2,1054974
81,51,2,797726
81,51,2,1012864
81,51,2,862812
81,51,2,1109445
81,51,2,783635
81,51,2,1234730
81,51,2,1166328
81,51,2,794600
81,51,2,1018640
81,51,2,1018482
81,51,2,1016744
81,51,2,897945
81,51,2,801840
81,51,2,789858
81,51,2,785236
81,51,2,783223
81,51,2,849414
81,51,2,793824
81,51,2,1026505
81,51,2,790135
81,51,2,805730
81,51,2,1069968
81,51,2,806232
81,51,2,784476
81,51,2,780826
81,51,2,1079416
81,51,2,1013636
81,51,2,1005192
84,53,2,826118
84,53,2,828379
84,53,2,876231
84,53,2,820444
84,53,2,943138
84,53,2,826669
84,53,2,817077
84,53,2,866346
84,53,2,1579893
84,53,2,1058569
84,53,2,846120
84,53,2,1052851
84,53,2,883057
84,53,2,1122099
84,53,2,828894
84,53,2,1171011
84,53,2,815398
84,53,2,1076244
84,53,2,1077978
84,53,2,868964
84,53,2,847751
84,53,2,844848
84,53,2,953238
84,53,2,1066180
84,53,2,1096407
84,53,2,1135745
84,53,2,820559
84,53,2,1057013
84,53,2,853180
84,53,2,1112608
87,55,2,1161787
87,55,2,1155751
87,55,2,860825
87,55,2,1292984
87,55,2,892308
87,55,2,1107366
87,55,2,859556
87,55,2,931005
87,55,2,912464
87,55,2,1102358
87,55,2,859478
87,55,2,854343
87,55,2,932830
87,55,2,1176606
87,55,2,1117217
87,55,2,1143985
87,55,2,859707
87,55,2,853813
87,55,2,914763
87,55,2,852176
87,55,2,1097276
87,55,2,856549
87,55,2,1100354
87,55,2,920477
87,55,2,893050
87,55,2,911696
87,55,2,853899
87,55,2,866689
87,55,2,851063
87,55,2,857444
90,57,2,1141494
90,57,2,1157095
90,57,2,900280
90,57,2,1709028
90,57,2,1280607
90,57,2,926303
90,57,2,980257
90,57,2,939620
90,57,2,912115
90,57,2,970287
90,57,2,1017050
90,57,2,887463
90,57,2,1147411
90,57,2,1145370
90,57,2,1145882
90,57,2,1243912
90,57,2,943202
90,57,2,901968
90,57,2,925457
90,57,2,1155073
90,57,2,988763
90,57,2,899731
90,57,2,896816
90,57,2,934679
90,57,2,897542
90,57,2,924953
90,57,2,894843
90,57,2,1155791
90,57,2,1146460
90,57,2,897729
93,59,2,970843
93,59,2,1001367
93,59,2,922207
93,59,2,1488379
93,59,2,963592
93,59,2,960734
93,59,2,946304
93,59,2,1071437
93,59,2,1061389
93,59,2,1185690
93,59,2,923274
93,59,2,927939
93,59,2,993812
93,59,2,923720
93,59,2,1199652
93,59,2,928428
93,59,2,921665
93,59,2,1265849
93,59,2,971015
93,59,2,1733566
93,59,2,972038
93,59,2,918375
93,59,2,959691
93,59,2,1236228
93,59,2,1280784
93,59,2,929991
93,59,2,1188281
93,59,2,966667
93,59,2,1004013
93,59,2,941646
96,61,2,1249058
96,61,2,968878
96,61,2,964203
96,61,2,1342167
96,61,2,1256475
96,61,2,962343
96,61,2,1032256
96,61,2,1234870
96,61,2,1002365
96,61,2,980954
96,61,2,976292
96,61,2,982383
96,61,2,1020312
96,61,2,966678
96,61,2,963505
96,61,2,956804
96,61,2,964125
96,61,2,1020733
96,61,2,961093
96,61,2,967857
96,61,2,1262217
96,61,2,1002198
96,61,2,1243670
96,61,2,1017976
96,61,2,1309486
96,61,2,1266236
96,61,2,975902
96,61,2,961553
96,61,2,966692
96,61,2,1032080
99,63,2,1067673
99,63,2,1009476
99,63,2,1009278
99,63,2,1458515
99,63,2,1069479
99,63,2,1348594
99,63,2,1010743
99,63,2,1127509
99,63,2,1004663
99,63,2,1293996
99,63,2,1398528
99,63,2,1006520
99,63,2,1013107
99,63,2,1058511
99,63,2,1293949
99,63,2,1360007
99,63,2,1095538
99,63,2,1064572
99,63,2,1112250
99,63,2,1031324
99,63,2,1291861
99,63,2,1004105
99,63,2,1298714
99,63,2,1019128
99,63,2,1015464
99,63,2,1055059
99,63,2,1336844
99,63,2,1004349
99,63,2,1296887
99,63,2,1010046
102,65,2,1371549
102,65,2,1045387
102,65,2,1072704
102,65,2,1490359
102,65,2,1086556
102,65,2,1051752
102,65,2,1112515
102,65,2,1462055
102,65,2,1396849
102,65,2,1038960
102,65,2,1305475
102,65,2,1049114
102,65,2,1361569
102,65,2,1342335
102,65,2,1379950
102,65,2,1124178
102,65,2,1094397
102,65,2,1066176
102,65,2,1084532
102,65,2,1039512
102,65,2,1052455
102,65,2,1045356
102,65,2,1403282
102,65,2,1120923
102,65,2,1360859
102,65,2,1049566
102,65,2,1048820
102,65,2,1063259
102,65,2,1059027
102,65,2,1098988
105,67,2,1473151
105,67,2,1135185
105,67,2,1096737
105,67,2,1761886
105,67,2,1097888
105,67,2,1077279
105,67,2,1389981
105,67,2,1387053
105,67,2,1135164
105,67,2,1131104
105,67,2,1077243
105,67,2,2178568
105,67,2,1254516
105,67,2,1133916
105,67,2,1471217
105,67,2,1121932
105,67,2,1068132
105,67,2,1121579
105,67,2,1388304
105,67,2,1412303
105,67,2,1081588
105,67,2,1120205
105,67,2,1464642
105,67,2,1140937
105,67,2,1137363
105,67,2,1098545
105,67,2,1225930
105,67,2,1095845
105,67,2,1086708
105,67,2,1085563
108,69,2,1521106
108,69,2,1119064
108,69,2,1311502
108,69,2,3083611
108,69,2,1938450
108,69,2,1630564
108,69,2,1120676
108,69,2,1493465
108,69,2,1172549
108,69,2,1207731
108,69,2,1280954
108,69,2,1121984
108,69,2,1119235
108,69,2,1667253
108,69,2,1474814
108,69,2,1186066
108,69,2,1162331
108,69,2,1199473
108,69,2,1148934
108,69,2,1439555
108,69,2,1139455
108,69,2,1492585
108,69,2,1179549
108,69,2,1485318
108,69,2,1210071
108,69,2,1112031
108,69,2,1447387
108,69,2,1128125
108,69,2,1112761
108,69,2,1123608
111,71,2,1217701
111,71,2,1225149
111,71,2,1220086
111,71,2,1665212
111,71,2,1329109
111,71,2,1214765
111,71,2,1428080
111,71,2,1530676
111,71,2,1619104
111,71,2,1160871
111,71,2,1489542
111,71,2,1189785
111,71,2,1163167
111,71,2,1163439
111,71,2,1222293
111,71,2,1223152
111,71,2,1567141
111,71,2,1234657
111,71,2,1217715
111,71,2,1160171
111,71,2,1206174
111,71,2,1197011
111,71,2,1175498
111,71,2,1487719
111,71,2,1181473
111,71,2,1167980
111,71,2,1191188
111,71,2,1162232
111,71,2,1552495
111,71,2,1199027
114,73,2,1263381
114,73,2,1254365
114,73,2,1404160
114,73,2,1588758
114,73,2,1658651
114,73,2,1647759
114,73,2,1762022
114,73,2,1197792
114,73,2,1214003
114,73,2,1262242
114,73,2,1267015
114,73,2,1600046
114,73,2,1611912
114,73,2,1292867
114,73,2,1610194
114,73,2,1334807
114,73,2,1248505
114,73,2,1263500
114,73,2,1281388
114,73,2,1252127
114,73,2,1208134
114,73,2,1211168
114,73,2,1200305
114,73,2,1199421
114,73,2,1372052
114,73,2,1207238
114,73,2,1208026
114,73,2,1559330
114,73,2,1211189
114,73,2,1544270
117,75,2,1267515
117,75,2,1252078
117,75,2,1357544
117,75,2,1354638
117,75,2,1229173
117,75,2,1585147
117,75,2,1402020
117,75,2,1323952
117,75,2,1247599
117,75,2,1252546
117,75,2,1274114
117,75,2,1256751
117,75,2,1643898
117,75,2,1616949
117,75,2,1236583
117,75,2,1234135
117,75,2,1278847
117,75,2,1325536
117,75,2,1656475
117,75,2,1336524
117,75,2,1379752
117,75,2,1333026
117,75,2,1650313
117,75,2,1306237
117,75,2,1629158
117,75,2,1344346
117,75,2,1657976
117,75,2,1670765
117,75,2,1308880
117,75,2,1321435
120,77,2,1320177
120,77,2,1713652
120,77,2,1398680
120,77,2,1326532
120,77,2,1323087
120,77,2,1686626
120,77,2,2349342
120,77,2,1302617
120,77,2,1269662
120,77,2,1642590
120,77,2,1647992
120,77,2,1687379
120,77,2,1326849
120,77,2,1649546
120,77,2,1270568
120,77,2,1276891
120,77,2,1277724
120,77,2,1285343
120,77,2,1307351
120,77,2,1698382
120,77,2,1713062
120,77,2,1737602
120,77,2,1342731
120,77,2,1377583
120,77,2,1701708
120,77,2,1328910
120,77,2,1315673
120,77,2,1683951
120,77,2,1356771
120,77,2,1707347
123,79,2,1838816
123,79,2,1396089
123,79,2,1945726
123,79,2,1346259
123,79,2,1710963
123,79,2,1981691
123,79,2,2120483
123,79,2,1814247
123,79,2,1708818
123,79,2,1754295
123,79,2,1343539
123,79,2,1327036
123,79,2,1356925
123,79,2,1316182
123,79,2,1328634
123,79,2,1362344
123,79,2,1381612
123,79,2,1352467
123,79,2,1311650
123,79,2,1697572
123,79,2,1700431
123,79,2,1694197
123,79,2,2453672
123,79,2,1516327
123,79,2,1382232
123,79,2,1745214
123,79,2,1353352
123,79,2,1748354
123,79,2,1362956
123,79,2,1369210
126,81,2,1426202
126,81,2,1433284
126,81,2,1569021
126,81,2,1361128
126,81,2,1355973
126,81,2,1852322
126,81,2,2047047
126,81,2,1404365
126,81,2,1856449
126,81,2,1742886
126,81,2,1374415
126,81,2,1777346
126,81,2,1423596
126,81,2,1373041
126,81,2,1383095
126,81,2,1781617
126,81,2,1376851
126,81,2,1786355
126,81,2,1396092
126,81,2,1397176
126,81,2,1359191
126,81,2,1360665
126,81,2,1374582
126,81,2,1401857
126,81,2,1787060
126,81,2,1371982
126,81,2,1392659
126,81,2,1750073
126,81,2,1434306
126,81,2,1795048
129,83,2,1905563
129,83,2,1908073
129,83,2,2206801
129,83,2,1809801
129,83,2,1550447
129,83,2,1475205
129,83,2,1522178
129,83,2,1432352
129,83,2,1463771
129,83,2,1432440
129,83,2,1433016
129,83,2,1882641
129,83,2,1825465
129,83,2,1429943
129,83,2,1414006
129,83,2,1428314
129,83,2,1866011
129,83,2,1447269
129,83,2,1429169
129,83,2,1859556
129,83,2,1428920
129,83,2,1438294
129,83,2,1825006
129,83,2,1830663
129,83,2,1896866
129,83,2,1469348
129,83,2,1871877
129,83,2,1466106
129,83,2,1890250
129,83,2,1495598
132,85,2,1941131
132,85,2,1939611
132,85,2,2167059
132,85,2,1954048
132,85,2,1481929
132,85,2,1649629
132,85,2,1663098
132,85,2,1898108
132,85,2,1501562
132,85,2,1476234
132,85,2,1474065
132,85,2,1889994
132,85,2,1459541
132,85,2,1460880
132,85,2,1952197
132,85,2,1953746
132,85,2,1538165
132,85,2,1547436
132,85,2,1950724
132,85,2,1526992
132,85,2,1579482
132,85,2,1516886
132,85,2,1708227
132,85,2,1479245
132,85,2,1465085
132,85,2,1467921
132,85,2,1485001
132,85,2,1914229
132,85,2,1933543
132,85,2,1933818
135,87,2,1524455
135,87,2,1520389
135,87,2,2191464
135,87,2,1524927
135,87,2,1979850
135,87,2,1660914
135,87,2,2257508
135,87,2,1536570
135,87,2,1501109
135,87,2,1553559
135,87,2,1935967
135,87,2,1547550
135,87,2,1525287
135,87,2,1502271
135,87,2,1558463
135,87,2,1549426
135,87,2,1547350
135,87,2,1545357
135,87,2,2040826
135,87,2,2037208
135,87,2,2018992
135,87,2,1988713
135,87,2,1510210
135,87,2,1515326
135,87,2,1524540
135,87,2,1558927
135,87,2,1580694
135,87,2,2016812
135,87,2,1995158
135,87,2,1542984
138,89,2,1565531
138,89,2,2031630
138,89,2,2130652
138,89,2,2120539
138,89,2,1629956
138,89,2,1820243
138,89,2,2161569
138,89,2,1674157
138,89,2,1591850
138,89,2,1569686
138,89,2,2005962
138,89,2,1746089
138,89,2,1556248
138,89,2,2063978
138,89,2,2071468
138,89,2,1686406
138,89,2,1655429
138,89,2,1619491
138,89,2,2059546
138,89,2,1553957
138,89,2,1565079
138,89,2,1571290
138,89,2,2006474
138,89,2,2014966
138,89,2,1605941
138,89,2,1620156
138,89,2,1600618
138,89,2,1619129
138,89,2,1607338
138,89,2,1614182
141,91,2,1707852
141,91,2,1599549
141,91,2,2436905
141,91,2,1606677
141,91,2,2122064
141,91,2,1849226
141,91,2,1678187
141,91,2,1659957
141,91,2,1767786
141,91,2,2126585
141,91,2,1618908
141,91,2,2300591
141,91,2,1596282
141,91,2,2047468
141,91,2,2094404
141,91,2,1608441
141,91,2,2099288
141,91,2,2130759
141,91,2,2162323
141,91,2,1617531
141,91,2,2052489
141,91,2,1648565
141,91,2,1650637
141,91,2,2038422
141,91,2,1679364
141,91,2,1659724
141,91,2,1698523
141,91,2,1679156
141,91,2,2108829
141,91,2,1717136
144,93,2,2132009
144,93,2,1645993
144,93,2,2162071
144,93,2,2211784
144,93,2,1691652
144,93,2,1828150
144,93,2,2217843
144,93,2,1686599
144,93,2,1694833
144,93,2,1675171
144,93,2,1671389
144,93,2,2166029
144,93,2,2159168
144,93,2,1731227
144,93,2,2192265
144,93,2,2143981
144,93,2,1687114
144,93,2,1712811
144,93,2,1636943
144,93,2,2193540
144,93,2,1723903
144,93,2,2175746
144,93,2,1716833
144,93,2,2120642
144,93,2,1638664
144,93,2,1649738
144,93,2,1655488
144,93,2,1675785
144,93,2,2233874
144,93,2,1733382
147,95,2,1754400
147,95,2,2201818
147,95,2,2062309
147,95,2,2278949
147,95,2,1814454
147,95,2,2561386
147,95,2,2292359
147,95,2,1753571
147,95,2,1711253
147,95,2,2220432
147,95,2,2233789
147,95,2,1740752
147,95,2,1707094
147,95,2,2176224
147,95,2,1721240
147,95,2,1794640
147,95,2,1736162
147,95,2,2243436
147,95,2,1739883
147,95,2,1713517
147,95,2,1775018
147,95,2,2186822
147,95,2,1714529
147,95,2,1778629
147,95,2,1768562
147,95,2,1786215
147,95,2,1701829
147,95,2,1712044
147,95,2,1702878
147,95,2,1699826
150,97,2,1753170
150,97,2,1736655
150,97,2,2784664
150,97,2,1799340
150,97,2,1722135
150,97,2,2107132
150,97,2,1828230
150,97,2,2302580
150,97,2,2294237
150,97,2,1809993
150,97,2,1802609
150,97,2,2294688
150,97,2,2287674
150,97,2,1751468
150,97,2,1827951
150,97,2,1799004
150,97,2,1858805
150,97,2,2337278
150,97,2,1775215
150,97,2,1749480
150,97,2,1732061
150,97,2,2331450
150,97,2,1801542
150,97,2,2383353
150,97,2,1816414
150,97,2,1725374
150,97,2,1746484
150,97,2,2335222
150,97,2,1810297
150,97,2,1815705
153,99,2,1781669
153,99,2,1848013
153,99,2,2239526
153,99,2,2436004
153,99,2,2322862
153,99,2,2650436
153,99,2,2369839
153,99,2,1880812
153,99,2,1834327
153,99,2,1844411
153,99,2,2338610
153,99,2,1823109
153,99,2,1852984
153,99,2,1841125
153,99,2,2777644
153,99,2,1849647
153,99,2,1917408
153,99,2,1854022
153,99,2,2301353
153,99,2,1928625
153,99,2,2420036
153,99,2,1829965
153,99,2,1802890
153,99,2,2389247
153,99,2,1826636
153,99,2,1843191
153,99,2,1805448
153,99,2,1810409
153,99,2,2346982
153,99,2,1881402
156,101,2,1917198
156,101,2,2379896
156,101,2,2480008
156,101,2,2392380
156,101,2,2225262
156,101,2,1903436
156,101,2,1890441
156,101,2,2418949
156,101,2,1829756
156,101,2,1874003
156,101,2,2370539
156,101,2,2001280
156,101,2,1900361
156,101,2,1835708
156,101,2,1833464
156,101,2,1848290
156,101,2,1883386
156,101,2,1933916
156,101,2,2433847
156,101,2,1856100
156,101,2,2361001
156,101,2,1834498
156,101,2,1896440
156,101,2,1909846
156,101,2,1926412
156,101,2,1866634
156,101,2,1859669
156,101,2,2412612
156,101,2,1889510
156,101,2,1913220
159,103,2,1921548
159,103,2,1944892
159,103,2,2305194
159,103,2,2025480
159,103,2,1924129
159,103,2,2284571
159,103,2,2477607
159,103,2,1919382
159,103,2,2475985
159,103,2,2503999
159,103,2,2449346
159,103,2,1962140
159,103,2,2503350
159,103,2,1934091
159,103,2,1863430
159,103,2,2489212
159,103,2,1978493
159,103,2,1956660
159,103,2,1903748
159,103,2,1920060
159,103,2,1943691
159,103,2,1979452
159,103,2,2472995
159,103,2,2466792
159,103,2,1939004
159,103,2,1946085
159,103,2,1918315
159,103,2,1976087
159,103,2,1895669
159,103,2,1877570
162,105,2,1943123
